NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN;GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN;;195;-0.45645905;-14.525.702;0.01814882;0.12358122;0.325;12295;tags=48%, list=29%, signal=68%
GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_UP;GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_UP;;196;-0.462215;-14.525.019;0.05762082;0.12353562;0.325;15647;tags=58%, list=37%, signal=92%
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_UP;GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_UP;;199;-0.45569396;-14.524.186;0.060998153;0.12353629;0.325;13054;tags=50%, list=31%, signal=72%
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP;GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP;;199;-0.44604832;-14.521.015;0.038251366;0.12392069;0.325;15496;tags=55%, list=37%, signal=87%
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0.8H_UP;GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0.8H_UP;;197;-0.4510511;-14.520.863;0.036101084;0.12378829;0.325;14779;tags=54%, list=35%, signal=82%
GSE17721_CTRL_VS_CPG_4H_BMDC_DN;GSE17721_CTRL_VS_CPG_4H_BMDC_DN;;200;-0.45303488;-14.520.618;0.012589928;0.12366201;0.325;14445;tags=52%, list=34%, signal=79%
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN;GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN;;196;-0.4561962;-14.519.726;0.03358209;0.123646736;0.325;13179;tags=48%, list=31%, signal=69%
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP;GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP;;200;-0.45534146;-14.517.756;0.032906763;0.12383955;0.325;12142;tags=48%, list=29%, signal=67%
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_DN;GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_DN;;200;-0.4571482;-14.517.214;0.035185184;0.12376529;0.325;13572;tags=52%, list=32%, signal=76%
GSE25087_FETAL_VS_ADULT_TREG_UP;GSE25087_FETAL_VS_ADULT_TREG_UP;;198;-0.4533335;-14.515.439;0.03057554;0.12391882;0.325;9767;tags=38%, list=23%, signal=49%
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP;GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP;;193;-0.4434173;-14.514.978;0.016014235;0.12384894;0.325;12659;tags=45%, list=30%, signal=63%
GSE3982_MEMORY_CD4_TCELL_VS_BCELL_UP;GSE3982_MEMORY_CD4_TCELL_VS_BCELL_UP;;199;-0.45541373;-14.513.927;0.029143898;0.12388628;0.325;11579;tags=43%, list=27%, signal=59%
GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_UP;GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_UP;;200;-0.46758765;-14.513.795;0.0455408;0.12374391;0.325;13621;tags=52%, list=32%, signal=76%
GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP;GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP;;200;-0.44761512;-14.512.523;0.03107861;0.123809814;0.325;14568;tags=48%, list=34%, signal=73%
GSE30083_SP2_VS_SP3_THYMOCYTE_DN;GSE30083_SP2_VS_SP3_THYMOCYTE_DN;;200;-0.4499555;-14.512.205;0.03411131;0.12370772;0.325;12338;tags=47%, list=29%, signal=65%
GSE3982_EOSINOPHIL_VS_BASOPHIL_UP;GSE3982_EOSINOPHIL_VS_BASOPHIL_UP;;196;-0.4615994;-14.512.086;0.03710575;0.12357184;0.325;13129;tags=51%, list=31%, signal=73%
HALLMARK_APOPTOSIS;HALLMARK_APOPTOSIS;;161;-0.4576757;-14.512.018;0.029038113;0.12342353;0.325;12583;tags=46%, list=30%, signal=65%
GSE2706_UNSTIM_VS_2H_R848_DC_DN;GSE2706_UNSTIM_VS_2H_R848_DC_DN;;194;-0.4528299;-14.511.714;0.025179856;0.123311006;0.325;6400;tags=29%, list=15%, signal=34%
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN;GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN;;199;-0.4467566;-14.510.818;0.044444446;0.123303495;0.325;10927;tags=41%, list=26%, signal=55%
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP;GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP;;200;-0.45978346;-14.509.301;0.033027522;0.12340476;0.325;15959;tags=61%, list=38%, signal=97%
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN;GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN;;179;-0.44519612;-14.508.933;0.03723404;0.12330685;0.325;12623;tags=47%, list=30%, signal=67%
GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN;GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN;;200;-0.44067517;-14.507.765;0.014336918;0.1233557;0.326;13314;tags=48%, list=31%, signal=70%
GSE17721_CTRL_VS_POLYIC_2H_BMDC_UP;GSE17721_CTRL_VS_POLYIC_2H_BMDC_UP;;199;-0.45069346;-14.507.295;0.032846715;0.12327639;0.326;14061;tags=51%, list=33%, signal=76%
GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN;GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN;;177;-0.45867372;-1.450.703;0.04283054;0.12316915;0.326;14167;tags=51%, list=33%, signal=76%
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP;GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP;;196;-0.45842388;-1.450.566;0.046296295;0.12326157;0.327;14982;tags=54%, list=35%, signal=83%
GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_DN;GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_DN;;199;-0.4559939;-1.450.502;0.036697246;0.123212114;0.328;9257;tags=37%, list=22%, signal=47%
GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN;GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN;;200;-0.45077783;-14.502.184;0.04710145;0.12359684;0.328;10012;tags=40%, list=24%, signal=52%
GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP;GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP;;196;-0.4508295;-14.500.604;0.05272727;0.12373305;0.328;14149;tags=52%, list=33%, signal=77%
GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP;GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP;;195;-0.4546497;-1.450.045;0.03314917;0.123595215;0.328;13016;tags=49%, list=31%, signal=70%
GSE8515_CTRL_VS_IL6_4H_STIM_MAC_UP;GSE8515_CTRL_VS_IL6_4H_STIM_MAC_UP;;200;-0.44920376;-14.500.093;0.02636204;0.12351069;0.328;13447;tags=49%, list=32%, signal=71%
GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_UP;GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_UP;;200;-0.4614703;-14.498.793;0.037383176;0.1236005;0.328;16092;tags=61%, list=38%, signal=97%
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP;GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP;;200;-0.4488663;-14.498.559;0.037567083;0.12348142;0.328;12630;tags=49%, list=30%, signal=69%
GSE3982_BCELL_VS_TH2_UP;GSE3982_BCELL_VS_TH2_UP;;197;-0.44841427;-14.496.232;0.03119266;0.123766996;0.328;15560;tags=56%, list=37%, signal=88%
GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP;GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP;;200;-0.44828436;-14.495.548;0.05272727;0.12373402;0.328;11098;tags=44%, list=26%, signal=59%
GSE12839_CTRL_VS_IL12_TREATED_PBMC_DN;GSE12839_CTRL_VS_IL12_TREATED_PBMC_DN;;127;-0.469759;-14.494.526;0.044280443;0.123741314;0.328;14463;tags=50%, list=34%, signal=76%
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP;GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP;;199;-0.4460063;-1.449.276;0.036036037;0.123889826;0.328;13366;tags=47%, list=32%, signal=69%
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP;GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP;;199;-0.45027104;-14.490.626;0.026785715;0.124123685;0.328;12743;tags=47%, list=30%, signal=67%
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_UP;GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_UP;;196;-0.45604652;-14.489.548;0.04779412;0.12420232;0.328;10405;tags=41%, list=25%, signal=55%
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP;GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP;;199;-0.45359388;-14.488.796;0.040366974;0.124188304;0.328;12581;tags=49%, list=30%, signal=69%
GSE2585_CTEC_VS_THYMIC_DC_UP;GSE2585_CTEC_VS_THYMIC_DC_UP;;200;-0.4568122;-14.487.336;0.017857144;0.12428042;0.328;14469;tags=54%, list=34%, signal=81%
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN;GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN;;200;-0.45260397;-14.487.307;0.032490976;0.124126084;0.328;13016;tags=50%, list=31%, signal=72%
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN;GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN;;164;-0.45012367;-14.486.907;0.02513465;0.12403942;0.328;14694;tags=52%, list=35%, signal=80%
GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP;GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP;;200;-0.45317867;-144.852;0.030797102;0.124187626;0.328;13278;tags=52%, list=31%, signal=75%
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_12H_DN;GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_12H_DN;;192;-0.44031495;-14.484.797;0.011029412;0.12408876;0.328;9597;tags=40%, list=23%, signal=51%
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN;GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN;;199;-0.44907635;-14.484.131;0.017761989;0.1240367;0.328;14651;tags=55%, list=35%, signal=83%
GSE17721_0.5H_VS_24H_CPG_BMDC_DN;GSE17721_0.5H_VS_24H_CPG_BMDC_DN;;200;-0.45402867;-14.483.367;0.02688172;0.12402027;0.328;15260;tags=55%, list=36%, signal=86%
GSE36078_WT_VS_IL1R_KO_LUNG_DC_UP;GSE36078_WT_VS_IL1R_KO_LUNG_DC_UP;;200;-0.44473732;-14.483.243;0.04195804;0.12388376;0.328;14313;tags=52%, list=34%, signal=78%
GSE14308_TH17_VS_INDUCED_TREG_DN;GSE14308_TH17_VS_INDUCED_TREG_DN;;200;-0.44902158;-14.481.828;0.046511628;0.123976715;0.328;14972;tags=56%, list=35%, signal=86%
GSE17721_LPS_VS_CPG_6H_BMDC_UP;GSE17721_LPS_VS_CPG_6H_BMDC_UP;;200;-0.45429814;-14.481.746;0.032549728;0.12383651;0.328;13016;tags=49%, list=31%, signal=70%
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP;GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP;;196;-0.45070565;-14.481.171;0.034358047;0.12378245;0.329;13680;tags=49%, list=32%, signal=72%
GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN;GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN;;198;-0.4514018;-1.448.116;0.023381295;0.12362925;0.329;9277;tags=36%, list=22%, signal=46%
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP;GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP;;200;-0.45506874;-14.481.107;0.053505536;0.12348592;0.329;11088;tags=44%, list=26%, signal=59%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP;GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP;;200;-0.45133945;-14.480.594;0.030195381;0.12342562;0.329;12712;tags=47%, list=30%, signal=66%
GSE11973_MIR223_KOVS_WT_BONE_MARROW_NEUTROPHIL_UP;GSE11973_MIR223_KOVS_WT_BONE_MARROW_NEUTROPHIL_UP;;200;-0.4551308;-14.479.793;0.028301887;0.12341422;0.329;11027;tags=42%, list=26%, signal=56%
GSE4984_GALECTIN1_VS_LPS_STIM_DC_UP;GSE4984_GALECTIN1_VS_LPS_STIM_DC_UP;;159;-0.45907897;-14.479.151;0.03538175;0.123367704;0.329;14870;tags=52%, list=35%, signal=80%
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN;GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN;;137;-0.462154;-14.477.355;0.026929982;0.12352921;0.329;12793;tags=46%, list=30%, signal=66%
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN;GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN;;197;-0.45647034;-14.476.748;0.029250458;0.123490795;0.329;12990;tags=46%, list=31%, signal=66%
GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN;GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN;;179;-0.4466007;-14.476.098;0.046846848;0.12345238;0.329;14779;tags=51%, list=35%, signal=78%
GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN;GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN;;200;-0.45142826;-14.475.974;0.03314917;0.123322606;0.329;14832;tags=52%, list=35%, signal=80%
CAMP_UP.V1_DN;CAMP_UP.V1_DN;;199;-0.4619387;-14.475.362;0.037523452;0.1232765;0.329;10469;tags=43%, list=25%, signal=56%
GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_DN;GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_DN;;199;-0.4527886;-14.472.789;0.028268551;0.123561904;0.329;14498;tags=49%, list=34%, signal=75%
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP;GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP;;200;-0.4446777;-14.472.313;0.016363636;0.123479426;0.329;14090;tags=49%, list=33%, signal=73%
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN;GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN;;199;-0.46213946;-14.470.975;0.0433145;0.123569824;0.329;11907;tags=47%, list=28%, signal=65%
GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_UP;GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_UP;;199;-0.4514189;-14.470.838;0.035778176;0.123438045;0.329;12907;tags=49%, list=30%, signal=70%
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP;GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP;;200;-0.45419374;-14.469.072;0.04029304;0.12356825;0.329;15884;tags=54%, list=37%, signal=85%
GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_UP;GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_UP;;194;-0.45192173;-14.468.867;0.030303031;0.123462126;0.329;15452;tags=52%, list=36%, signal=81%
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP;GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP;;200;-0.45138258;-14.467.995;0.029411765;0.123482846;0.329;11681;tags=44%, list=28%, signal=60%
GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN;GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN;;200;-0.4430371;-1.446.793;0.023423424;0.12334513;0.329;12034;tags=48%, list=28%, signal=67%
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP;GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP;;199;-0.45854846;-14.466.597;0.042357273;0.123411134;0.329;12790;tags=47%, list=30%, signal=67%
GSE3982_CTRL_VS_LPS_1H_NEUTROPHIL_DN;GSE3982_CTRL_VS_LPS_1H_NEUTROPHIL_DN;;197;-0.45861426;-14.465.268;0.044609666;0.1234996;0.329;16272;tags=57%, list=38%, signal=92%
GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN;GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN;;199;-0.45129508;-14.464.955;0.043557167;0.123394206;0.329;12388;tags=49%, list=29%, signal=69%
VEGF_A_UP.V1_DN;VEGF_A_UP.V1_DN;;193;-0.4667229;-14.464.906;0.024955437;0.12325328;0.329;8939;tags=36%, list=21%, signal=45%
GSE3982_EOSINOPHIL_VS_DC_DN;GSE3982_EOSINOPHIL_VS_DC_DN;;200;-0.44179004;-1.446.469;0.025044722;0.12314577;0.329;10762;tags=40%, list=25%, signal=53%
GSE37319_WT_VS_RC3H1_KO_CD44LOW_CD8_TCELL_DN;GSE37319_WT_VS_RC3H1_KO_CD44LOW_CD8_TCELL_DN;;139;-0.4624205;-14.464.574;0.019927537;0.123020045;0.329;8284;tags=35%, list=20%, signal=43%
GSE17721_CTRL_VS_POLYIC_24H_BMDC_UP;GSE17721_CTRL_VS_POLYIC_24H_BMDC_UP;;199;-0.4422898;-14.464.248;0.014260249;0.1229434;0.329;11625;tags=42%, list=27%, signal=58%
GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP;GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP;;193;-0.44931912;-14.464.159;0.04634581;0.12281161;0.329;12392;tags=51%, list=29%, signal=71%
KRAS.600.LUNG.BREAST_UP.V1_DN;KRAS.600.LUNG.BREAST_UP.V1_DN;;284;-0.446267;-14.463.797;0.019642858;0.12272096;0.329;12273;tags=45%, list=29%, signal=64%
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP;GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP;;199;-0.45875874;-14.463.038;0.03731343;0.12271729;0.329;13881;tags=53%, list=33%, signal=78%
GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN;GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN;;200;-0.4567065;-14.461.246;0.032967035;0.12288956;0.329;14807;tags=52%, list=35%, signal=80%
GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP;GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP;;200;-0.45039135;-14.460.915;0.03716814;0.12279519;0.329;12503;tags=47%, list=30%, signal=66%
GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP;GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP;;196;-0.45216626;-14.460.559;0.03429603;0.12270499;0.329;14114;tags=51%, list=33%, signal=75%
GSE45365_BCELL_VS_CD8_TCELL_UP;GSE45365_BCELL_VS_CD8_TCELL_UP;;190;-0.44591525;-14.459.741;0.01923077;0.12270921;0.329;14105;tags=54%, list=33%, signal=81%
GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP;GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP;;150;-0.44584584;-14.457.967;0.03448276;0.12287153;0.329;15293;tags=52%, list=36%, signal=81%
GSE27786_BCELL_VS_MONO_MAC_UP;GSE27786_BCELL_VS_MONO_MAC_UP;;200;-0.4519316;-14.457.164;0.027422303;0.12285204;0.329;14730;tags=52%, list=35%, signal=79%
GSE27786_BCELL_VS_NKCELL_DN;GSE27786_BCELL_VS_NKCELL_DN;;200;-0.4526776;-14.455.886;0.04612546;0.12296431;0.329;13244;tags=48%, list=31%, signal=69%
GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN;GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN;;199;-0.439638;-1.445.518;0.028119508;0.12294343;0.329;15760;tags=52%, list=37%, signal=82%
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN;GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN;;200;-0.46203738;-14.455.047;0.02247191;0.12281859;0.329;11741;tags=44%, list=28%, signal=61%
GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_UP;GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_UP;;200;-0.44707036;-14.454.988;0.04275093;0.122684926;0.329;13471;tags=51%, list=32%, signal=74%
GSE17721_LPS_VS_POLYIC_16H_BMDC_DN;GSE17721_LPS_VS_POLYIC_16H_BMDC_DN;;200;-0.46213508;-1.445.185;0.03629764;0.12305379;0.329;13331;tags=51%, list=31%, signal=73%
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN;GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN;;199;-0.44544616;-14.451.178;0.030852994;0.123018645;0.329;12106;tags=45%, list=29%, signal=63%
GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP;GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP;;175;-0.4351821;-14.451.046;0.02513465;0.122894295;0.329;17170;tags=61%, list=41%, signal=102%
KRAS.LUNG.BREAST_UP.V1_DN;KRAS.LUNG.BREAST_UP.V1_DN;;141;-0.45940092;-14.450.972;0.023550725;0.12276507;0.329;11740;tags=45%, list=28%, signal=63%
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN;GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN;;200;-0.45976722;-14.450.843;0.03057554;0.12263741;0.329;14056;tags=49%, list=33%, signal=73%
GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;;160;-0.45197484;-14.450.654;0.033027522;0.12253075;0.329;14407;tags=54%, list=34%, signal=82%
GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN;GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN;;200;-0.45970067;-14.450.053;0.03710575;0.12248486;0.329;13835;tags=50%, list=33%, signal=73%
GSE17721_LPS_VS_POLYIC_24H_BMDC_UP;GSE17721_LPS_VS_POLYIC_24H_BMDC_UP;;199;-0.45150465;-14.448.893;0.016245488;0.12251499;0.329;9143;tags=36%, list=22%, signal=46%
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN;GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN;;200;-0.44281566;-14.448.683;0.034671534;0.12241395;0.329;11396;tags=44%, list=27%, signal=60%
GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN;GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN;;170;-0.46067074;-14.445.809;0.026737968;0.12276501;0.329;11871;tags=45%, list=28%, signal=63%
GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_DN;GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_DN;;200;-0.44516394;-14.445.705;0.030035336;0.122638285;0.329;10914;tags=40%, list=26%, signal=54%
GSE17721_0.5H_VS_24H_POLYIC_BMDC_UP;GSE17721_0.5H_VS_24H_POLYIC_BMDC_UP;;198;-0.44482046;-14.445.639;0.036697246;0.12251183;0.329;13062;tags=48%, list=31%, signal=69%
GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_UP;GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_UP;;200;-0.43936563;-1.444.474;0.025996534;0.1225201;0.329;13699;tags=51%, list=32%, signal=75%
GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP;GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP;;198;-0.4404891;-14.443.206;0.05656934;0.12263173;0.329;13174;tags=46%, list=31%, signal=66%
GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_DN;GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_DN;;137;-0.4669403;-14.442.737;0.039783;0.12257722;0.329;12291;tags=48%, list=29%, signal=68%
GSE31082_DN_VS_DP_THYMOCYTE_UP;GSE31082_DN_VS_DP_THYMOCYTE_UP;;200;-0.44193146;-14.441.444;0.03374778;0.12264271;0.329;12786;tags=49%, list=30%, signal=69%
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_DN;GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_DN;;198;-0.4498448;-14.440.521;0.032432433;0.12266599;0.329;13884;tags=52%, list=33%, signal=77%
HALLMARK_UNFOLDED_PROTEIN_RESPONSE;HALLMARK_UNFOLDED_PROTEIN_RESPONSE;;113;-0.46815097;-14.440.074;0.04007286;0.122586146;0.329;9358;tags=38%, list=22%, signal=49%
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN;GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN;;199;-0.43876582;-1.443.807;0.022727273;0.122768275;0.329;13422;tags=48%, list=32%, signal=70%
